bugfix_commit,filename,bic
705f1db17b7fd198bf5bdf48a181cd173ce7334d,artemis-cli/src/main/java/org/apache/activemq/artemis/cli/commands/InputAbstract.java,f82623a20c3bcd7acdfd01f7ee75b1de4a7d2e96
705f1db17b7fd198bf5bdf48a181cd173ce7334d,artemis-cli/src/main/java/org/apache/activemq/artemis/cli/commands/messages/ConnectionAbstract.java,aa0965c0ca7bab4434645b7ed3672316f943e900
705f1db17b7fd198bf5bdf48a181cd173ce7334d,artemis-cli/src/main/java/org/apache/activemq/artemis/cli/commands/queue/StatQueue.java,87b570f7ce6269f415635944435db0decb789f2d
741fd433c0b729f5beb69fae1c55649e3dfe8e52,artemis-cli/src/main/java/org/apache/activemq/artemis/cli/commands/messages/ConnectionAbstract.java,aa0965c0ca7bab4434645b7ed3672316f943e900
741fd433c0b729f5beb69fae1c55649e3dfe8e52,artemis-cli/src/main/java/org/apache/activemq/artemis/cli/commands/messages/ConnectionAbstract.java,c2955af16415f1479a002c8238d78410fd27e36b
665a69886e2f09778df1fb14c1f889e68ba71a40,artemis-core-client/src/main/java/org/apache/activemq/artemis/api/core/JsonUtil.java,d0ecf0f3a51ec82dd33b596ea948aa2994716b1b
886ae7bfc524fcd3250bd82e17594976b940f59f,artemis-server/src/main/java/org/apache/activemq/artemis/core/paging/impl/PagingStoreFactoryNIO.java,8ecd255f981e5d806173cf86f6fac9c4c7c25167
3b82cad0245b03e773d5de9c253feb66b0be2238,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/PostOfficeImpl.java,97612c48d31c6b9f770a904a9e692e3bb42a1138
74c79625b89000729e6541f8e25ee397bd06447f,artemis-protocols/artemis-amqp-protocol/src/main/java/org/apache/activemq/artemis/protocol/amqp/proton/AMQPConnectionContext.java,1a077348e2d06a541f2ef6cc94342a299220ff72
74c79625b89000729e6541f8e25ee397bd06447f,artemis-protocols/artemis-amqp-protocol/src/main/java/org/apache/activemq/artemis/protocol/amqp/proton/AMQPConnectionContext.java,cb793e0e9827535fc3ce1c66b4ffbc41f513e9f5
74c79625b89000729e6541f8e25ee397bd06447f,artemis-protocols/artemis-amqp-protocol/src/main/java/org/apache/activemq/artemis/protocol/amqp/proton/AMQPConnectionContext.java,d79762fa0489954d91e417f6110c213bc3d6db06
6a2e964f5be5cc11a1d032dba1486cad9cb1ec59,artemis-protocols/artemis-mqtt-protocol/src/main/java/org/apache/activemq/artemis/core/protocol/mqtt/MQTTConnectionManager.java,0f82ca754bebcd739dfcce37707bc1d0c4b132ef
6a2e964f5be5cc11a1d032dba1486cad9cb1ec59,artemis-protocols/artemis-mqtt-protocol/src/main/java/org/apache/activemq/artemis/core/protocol/mqtt/MQTTPublishManager.java,0f82ca754bebcd739dfcce37707bc1d0c4b132ef
6a2e964f5be5cc11a1d032dba1486cad9cb1ec59,artemis-protocols/artemis-mqtt-protocol/src/main/java/org/apache/activemq/artemis/core/protocol/mqtt/MQTTPublishManager.java,a09348695ca6eb5dd2a29a76f33ef1633945c0ca
6a2e964f5be5cc11a1d032dba1486cad9cb1ec59,artemis-protocols/artemis-mqtt-protocol/src/main/java/org/apache/activemq/artemis/core/protocol/mqtt/MQTTPublishManager.java,34697d58e14c1919a69773d31ca43ae2ff2f0d04
6a2e964f5be5cc11a1d032dba1486cad9cb1ec59,artemis-protocols/artemis-mqtt-protocol/src/main/java/org/apache/activemq/artemis/core/protocol/mqtt/MQTTSession.java,bac96047f5752647fb0ebf01bacbcfb36f715e06
d1add00b0021d0e98b6707da926b610c5a20628f,artemis-protocols/artemis-openwire-protocol/src/main/java/org/apache/activemq/artemis/core/protocol/openwire/amq/AMQConsumer.java,47b31b53d608f762b9c38e924c5a9f8b92f384b5
d1add00b0021d0e98b6707da926b610c5a20628f,artemis-protocols/artemis-openwire-protocol/src/main/java/org/apache/activemq/artemis/core/protocol/openwire/amq/AMQConsumer.java,8a998ad805e88ef2bf4cdb01c19c1d0ba1217a30
d1add00b0021d0e98b6707da926b610c5a20628f,artemis-protocols/artemis-openwire-protocol/src/main/java/org/apache/activemq/artemis/core/protocol/openwire/amq/AMQConsumer.java,109ce6ded9e095c10108404ab93bd6aa2488b87f
d1add00b0021d0e98b6707da926b610c5a20628f,artemis-protocols/artemis-openwire-protocol/src/main/java/org/apache/activemq/artemis/core/protocol/openwire/amq/AMQConsumer.java,c4339d809bc199cd7d90eaa7589ea3c76f304929
d1add00b0021d0e98b6707da926b610c5a20628f,artemis-protocols/artemis-openwire-protocol/src/main/java/org/apache/activemq/artemis/core/protocol/openwire/amq/AMQConsumer.java,f24d97bfd11b44c4ac7e672a1ec089ea9db9422a
d1add00b0021d0e98b6707da926b610c5a20628f,artemis-protocols/artemis-openwire-protocol/src/main/java/org/apache/activemq/artemis/core/protocol/openwire/amq/AMQConsumer.java,50eac7c824e586aa858fb1f56676feffd4be7523
9b52547ff7a37425bca3997201bcd56ac3263b80,artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/JournalImpl.java,fe0ca4d84fc587b701e4b83ae8e5f2240c222842
9b52547ff7a37425bca3997201bcd56ac3263b80,artemis-journal/src/main/java/org/apache/activemq/artemis/core/journal/impl/JournalImpl.java,4b47461f03a607b9ef517beb2a1666ffae43a2a7
bfe6b70c5ad63c6b1231f73e3ff8d9dbf0ecc6a8,artemis-server/src/main/java/org/apache/activemq/artemis/core/persistence/impl/journal/JournalStorageManager.java,7e09e1b3502361eb0ff51fe56af904922cf7e421
bfe6b70c5ad63c6b1231f73e3ff8d9dbf0ecc6a8,artemis-server/src/main/java/org/apache/activemq/artemis/core/persistence/impl/journal/JournalStorageManager.java,1c3d63516f81af37304f18386f983fb53b58883b
bfe6b70c5ad63c6b1231f73e3ff8d9dbf0ecc6a8,artemis-server/src/main/java/org/apache/activemq/artemis/core/persistence/impl/journal/JournalStorageManager.java,64f74acdbc0dbfd2c3d15eddb827fcea1e679518
bfe6b70c5ad63c6b1231f73e3ff8d9dbf0ecc6a8,artemis-server/src/test/java/org/apache/activemq/artemis/core/persistence/impl/journal/JournalStorageManagerTest.java,a2c4f7c0a327c7b0d72c08a517019cddf0ced742
bfe6b70c5ad63c6b1231f73e3ff8d9dbf0ecc6a8,artemis-server/src/test/java/org/apache/activemq/artemis/core/persistence/impl/journal/JournalStorageManagerTest.java,0d273d2bb84d0828627cddc62617c757810a12c6
097ef281fd987579c9a92a50fb1906729b07d5f5,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/FileLockNodeManager.java,bac96047f5752647fb0ebf01bacbcfb36f715e06
097ef281fd987579c9a92a50fb1906729b07d5f5,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/FileLockNodeManager.java,c65ea783ead733bfd1ca837a5032001efa0ade05
097ef281fd987579c9a92a50fb1906729b07d5f5,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/FileLockNodeManager.java,2ec173bc708daca163c9356cf12440432abc61c4
097ef281fd987579c9a92a50fb1906729b07d5f5,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/FileLockNodeManager.java,ec48f9ed00bdd25f9e8727dba42f6645dc552a24
097ef281fd987579c9a92a50fb1906729b07d5f5,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/FileLockNodeManager.java,8ecd255f981e5d806173cf86f6fac9c4c7c25167
ef2ec7b56ea7dcae33c17dcadab05411ad8be282,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/QueueImpl.java,599aaa5345bb75a82da00c633575ac62fecf1bd6
ef2ec7b56ea7dcae33c17dcadab05411ad8be282,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/QueueImpl.java,7dfa0fe7f43012f2f4ee5715049878019fe0bef7
ef2ec7b56ea7dcae33c17dcadab05411ad8be282,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/QueueImpl.java,177e6820b541e0a71b952eebf503a4d2235910c5
ef2ec7b56ea7dcae33c17dcadab05411ad8be282,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/QueueImpl.java,f0df9d8c78883564c95033199bebbfd13e77e5ad
ef2ec7b56ea7dcae33c17dcadab05411ad8be282,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/QueueImpl.java,bac96047f5752647fb0ebf01bacbcfb36f715e06
ef2ec7b56ea7dcae33c17dcadab05411ad8be282,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/QueueImpl.java,ec48f9ed00bdd25f9e8727dba42f6645dc552a24
ef2ec7b56ea7dcae33c17dcadab05411ad8be282,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/QueueImpl.java,19ebbfb5f0a10daca6f2f516efae4755613254fd
ef2ec7b56ea7dcae33c17dcadab05411ad8be282,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/client/SlowConsumerTest.java,599aaa5345bb75a82da00c633575ac62fecf1bd6
ef2ec7b56ea7dcae33c17dcadab05411ad8be282,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/client/SlowConsumerTest.java,9f9ffc1ff59de16e356c3dd2f482535a017d4787
4fa2e75cdc5572e2e98d311fdcde0c2010726780,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/cluster/impl/BridgeImpl.java,40aa3f582146c67ad30c0c1cf091205c45aa1a71
4fa2e75cdc5572e2e98d311fdcde0c2010726780,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/cluster/impl/ClusterConnectionBridge.java,4ab664f796c0c6648a8fe55f58d54cc62b0d849d
4fa2e75cdc5572e2e98d311fdcde0c2010726780,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/cluster/bridge/BridgeTest.java,8ecd255f981e5d806173cf86f6fac9c4c7c25167
0d273d2bb84d0828627cddc62617c757810a12c6,artemis-server/src/main/java/org/apache/activemq/artemis/core/persistence/impl/journal/JournalStorageManager.java,bac96047f5752647fb0ebf01bacbcfb36f715e06
0d273d2bb84d0828627cddc62617c757810a12c6,artemis-server/src/main/java/org/apache/activemq/artemis/core/persistence/impl/journal/JournalStorageManager.java,0a47e1bc6fee2474e45acd8b8a7ca366e4e724bf
0d273d2bb84d0828627cddc62617c757810a12c6,artemis-server/src/main/java/org/apache/activemq/artemis/core/persistence/impl/journal/JournalStorageManager.java,ec48f9ed00bdd25f9e8727dba42f6645dc552a24
0d273d2bb84d0828627cddc62617c757810a12c6,artemis-server/src/main/java/org/apache/activemq/artemis/core/persistence/impl/journal/JournalStorageManager.java,8ecd255f981e5d806173cf86f6fac9c4c7c25167
0d273d2bb84d0828627cddc62617c757810a12c6,artemis-server/src/test/java/org/apache/activemq/artemis/core/persistence/impl/journal/JournalStorageManagerTest.java,a2c4f7c0a327c7b0d72c08a517019cddf0ced742
9c9bd48154063011a00f5796a0cdda19cc987564,artemis-jms-client/src/main/java/org/apache/activemq/artemis/jms/client/ActiveMQDestination.java,df583922f5d1975818a55b05f1b019f5c5b4e748
9c9bd48154063011a00f5796a0cdda19cc987564,artemis-jms-client/src/main/java/org/apache/activemq/artemis/jms/client/ActiveMQDestination.java,a0b4c4dd1923497a03255d4a27d0ed9b7948931e
9c9bd48154063011a00f5796a0cdda19cc987564,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/jms/SimpleJNDIClientTest.java,df583922f5d1975818a55b05f1b019f5c5b4e748
4fffc0277835815699f2a740910175683155df78,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/ActiveMQServerImpl.java,cbace51d6ce067ab6fa745cd19ec8d14e1c80df1
984a901d6a7dcc9d5987c6ba34f0ceef8868c5c2,artemis-server/src/main/java/org/apache/activemq/artemis/core/management/impl/ActiveMQServerControlImpl.java,0189f156ec951824e7a0f0ca93f1d7ae28db754c
984a901d6a7dcc9d5987c6ba34f0ceef8868c5c2,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/cluster/impl/ClusterConnectionImpl.java,8ecd255f981e5d806173cf86f6fac9c4c7c25167
79465f7f88e32ca477655bb3f7fc6d261511ebae,artemis-server/src/main/java/org/apache/activemq/artemis/core/paging/impl/Page.java,cf68aab7149922de5331f1c1bbfef3df1a416b97
79465f7f88e32ca477655bb3f7fc6d261511ebae,artemis-server/src/main/java/org/apache/activemq/artemis/core/paging/impl/Page.java,881143252cd426c816930a2564dcd88bdf3c91d0
79465f7f88e32ca477655bb3f7fc6d261511ebae,artemis-server/src/main/java/org/apache/activemq/artemis/core/paging/impl/Page.java,8f52a622d0d883ca5e9f60ba7754ed51de38cc5c
79465f7f88e32ca477655bb3f7fc6d261511ebae,artemis-server/src/main/java/org/apache/activemq/artemis/core/paging/impl/Page.java,8ecd255f981e5d806173cf86f6fac9c4c7c25167
7f7194f77900f8b53675abeeea4cd3242d4ae021,artemis-protocols/artemis-mqtt-protocol/src/main/java/org/apache/activemq/artemis/core/protocol/mqtt/MQTTConnection.java,b1b4bb8a32a9bb9c6d951f3d0fdd3626944319f9
7f7194f77900f8b53675abeeea4cd3242d4ae021,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/management/ActiveMQServerControlTest.java,b39c5567849b2da44f56b2b300b54f5394451082
5f040cf38bf42f3fc43ae91b37a03e71fea26b61,tests/artemis-test-support/src/main/java/org/apache/activemq/transport/amqp/client/AmqpConnection.java,51c95babfeb8245b8d87d3cbbdfa73ae0bdf04e0
5f040cf38bf42f3fc43ae91b37a03e71fea26b61,tests/artemis-test-support/src/main/java/org/apache/activemq/transport/amqp/client/AmqpConnection.java,ec48f9ed00bdd25f9e8727dba42f6645dc552a24
5f040cf38bf42f3fc43ae91b37a03e71fea26b61,tests/artemis-test-support/src/main/java/org/apache/activemq/transport/amqp/client/AmqpConnection.java,df41a60e21783f33f435ef3a9efa54f9dab146d7
5f040cf38bf42f3fc43ae91b37a03e71fea26b61,tests/artemis-test-support/src/main/java/org/apache/activemq/transport/netty/NettyTcpTransport.java,5211afdf866fbcb5b538b2d5e2670dd5df385423
5f040cf38bf42f3fc43ae91b37a03e71fea26b61,tests/artemis-test-support/src/main/java/org/apache/activemq/transport/netty/NettyTcpTransport.java,df41a60e21783f33f435ef3a9efa54f9dab146d7
5f040cf38bf42f3fc43ae91b37a03e71fea26b61,tests/artemis-test-support/src/main/java/org/apache/activemq/transport/netty/NettyWSTransport.java,5211afdf866fbcb5b538b2d5e2670dd5df385423
5f040cf38bf42f3fc43ae91b37a03e71fea26b61,tests/artemis-test-support/src/main/java/org/apache/activemq/transport/netty/NettyWSTransport.java,df41a60e21783f33f435ef3a9efa54f9dab146d7
8257bac49bbbd2c8d7b0dc831f2a3589becd0914,artemis-server/src/main/java/org/apache/activemq/artemis/core/management/impl/AbstractControl.java,99e39f5f1c59d0dc5baa0405b143b17a71e8119f
8257bac49bbbd2c8d7b0dc831f2a3589becd0914,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/management/QueueControlTest.java,da4f95cf714317d956ed3aed11dd39e2c4e39368
8257bac49bbbd2c8d7b0dc831f2a3589becd0914,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/management/QueueControlTest.java,028d6f71efb4b43eb6c3c3b261ac48576237f2cb
c4238e154fba199060e9870d0ddc9b667eda5179,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/cluster/bridge/BridgeTest.java,177e6820b541e0a71b952eebf503a4d2235910c5
c4238e154fba199060e9870d0ddc9b667eda5179,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/cluster/bridge/BridgeTest.java,034adfbf9b0dd217dba6bfdccfdb0488565fc189
c4238e154fba199060e9870d0ddc9b667eda5179,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/cluster/bridge/BridgeTest.java,99147d0713bd1688e4c79b6d2e551bff9203ea4a
c4238e154fba199060e9870d0ddc9b667eda5179,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/cluster/bridge/BridgeTest.java,8f52a622d0d883ca5e9f60ba7754ed51de38cc5c
c4238e154fba199060e9870d0ddc9b667eda5179,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/cluster/bridge/BridgeTest.java,bac96047f5752647fb0ebf01bacbcfb36f715e06
c4238e154fba199060e9870d0ddc9b667eda5179,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/cluster/bridge/BridgeTest.java,438892352777a6870a329b186e13d0547c2bf405
c4238e154fba199060e9870d0ddc9b667eda5179,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/cluster/bridge/BridgeTest.java,4db8cd54ca2174357e36e4f0c231ad66f128d8b8
c4238e154fba199060e9870d0ddc9b667eda5179,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/cluster/bridge/BridgeTest.java,f8a1c5ba8efb1dd85a70e263839f3ff7151a2168
c4238e154fba199060e9870d0ddc9b667eda5179,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/cluster/bridge/BridgeTest.java,077a416ee0d06c326bcc10f5b3251315ae7d015e
c4238e154fba199060e9870d0ddc9b667eda5179,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/cluster/bridge/BridgeTest.java,ec48f9ed00bdd25f9e8727dba42f6645dc552a24
c4238e154fba199060e9870d0ddc9b667eda5179,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/cluster/bridge/BridgeTest.java,8ecd255f981e5d806173cf86f6fac9c4c7c25167
c4238e154fba199060e9870d0ddc9b667eda5179,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/cluster/bridge/BridgeTest.java,25ae47245524d05a6eb0804ec7c96309cbbe2a02
c4238e154fba199060e9870d0ddc9b667eda5179,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/cluster/bridge/BridgeTest.java,e5bce13316f7e81bb15a12592622df2ea2632a35
c4238e154fba199060e9870d0ddc9b667eda5179,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/cluster/bridge/BridgeTest.java,dfb7d3c382382b6e5f0647fb81703931702d0790
415ff9b26a8389d2a9c4636b51ffeec29756ecab,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/xa/XaTimeoutTest.java,bac96047f5752647fb0ebf01bacbcfb36f715e06
b60c304c70e16fc9724c736da8a3fbc5fe40ad04,artemis-core-client/src/main/java/org/apache/activemq/artemis/core/protocol/core/impl/ChannelImpl.java,dfb7d3c382382b6e5f0647fb81703931702d0790
b60c304c70e16fc9724c736da8a3fbc5fe40ad04,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/remoting/ReconnectTest.java,c1dcd4bec923fdbe72767de9e1575c59627dff64
00a6b933bb183261603316e1113af9be55950844,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/DuplicateIDCacheImpl.java,2e6586548b3a0d69f1ce2079a2da243af16a28c6
00a6b933bb183261603316e1113af9be55950844,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/DuplicateIDCacheImpl.java,f0df9d8c78883564c95033199bebbfd13e77e5ad
00a6b933bb183261603316e1113af9be55950844,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/DuplicateIDCacheImpl.java,bac96047f5752647fb0ebf01bacbcfb36f715e06
00a6b933bb183261603316e1113af9be55950844,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/DuplicateIDCacheImpl.java,9167213f00cc0c7f506c7986a551dbc4fecd2dea
00a6b933bb183261603316e1113af9be55950844,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/DuplicateIDCacheImpl.java,96849a42b756b3ba4f8ab65fff668893c59fc39f
00a6b933bb183261603316e1113af9be55950844,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/DuplicateIDCacheImpl.java,8ecd255f981e5d806173cf86f6fac9c4c7c25167
00a6b933bb183261603316e1113af9be55950844,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/DuplicateIDCacheImpl.java,3e2adf123b96c3dfade3d1584ea0ddf65a876941
00a6b933bb183261603316e1113af9be55950844,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/PostOfficeImpl.java,96849a42b756b3ba4f8ab65fff668893c59fc39f
881143252cd426c816930a2564dcd88bdf3c91d0,artemis-server/src/main/java/org/apache/activemq/artemis/core/paging/impl/Page.java,325f46e01f4c15fb640197d9c7fef3031252d064
881143252cd426c816930a2564dcd88bdf3c91d0,artemis-server/src/main/java/org/apache/activemq/artemis/core/paging/impl/Page.java,f0df9d8c78883564c95033199bebbfd13e77e5ad
881143252cd426c816930a2564dcd88bdf3c91d0,artemis-server/src/main/java/org/apache/activemq/artemis/core/paging/impl/Page.java,bac96047f5752647fb0ebf01bacbcfb36f715e06
881143252cd426c816930a2564dcd88bdf3c91d0,artemis-server/src/main/java/org/apache/activemq/artemis/core/paging/impl/Page.java,bb554e52649ec451d42ee98f063ca347c385d2a4
881143252cd426c816930a2564dcd88bdf3c91d0,artemis-server/src/main/java/org/apache/activemq/artemis/core/paging/impl/Page.java,fe0ca4d84fc587b701e4b83ae8e5f2240c222842
881143252cd426c816930a2564dcd88bdf3c91d0,artemis-server/src/main/java/org/apache/activemq/artemis/core/paging/impl/Page.java,cf68aab7149922de5331f1c1bbfef3df1a416b97
881143252cd426c816930a2564dcd88bdf3c91d0,artemis-server/src/main/java/org/apache/activemq/artemis/core/paging/impl/Page.java,1c0ef5d7f78bdecd56a646698e317d8ac0973110
881143252cd426c816930a2564dcd88bdf3c91d0,artemis-server/src/main/java/org/apache/activemq/artemis/core/paging/impl/Page.java,ec48f9ed00bdd25f9e8727dba42f6645dc552a24
881143252cd426c816930a2564dcd88bdf3c91d0,artemis-server/src/main/java/org/apache/activemq/artemis/core/paging/impl/Page.java,8ecd255f981e5d806173cf86f6fac9c4c7c25167
881143252cd426c816930a2564dcd88bdf3c91d0,artemis-server/src/main/java/org/apache/activemq/artemis/core/paging/impl/Page.java,3e48cd7787ff3f17cd825d892fdfd87d48becf6a
881143252cd426c816930a2564dcd88bdf3c91d0,tests/unit-tests/src/test/java/org/apache/activemq/artemis/tests/unit/core/journal/impl/fakes/FakeSequentialFileFactory.java,8ecd255f981e5d806173cf86f6fac9c4c7c25167
e0815438d5b7c6adce241b0a4a189581fd101af2,artemis-protocols/artemis-amqp-protocol/src/main/java/org/apache/activemq/artemis/protocol/amqp/broker/AMQPMessage.java,bd1162d9b8b3563437dd4fc2dafa0fd4e56cd8df
e0815438d5b7c6adce241b0a4a189581fd101af2,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/amqp/AmqpBridgeApplicationPropertiesTest.java,bd1162d9b8b3563437dd4fc2dafa0fd4e56cd8df
9ac7702c93767c6e0dd67981e99b385abcd96860,artemis-server/src/main/java/org/apache/activemq/artemis/core/persistence/impl/journal/LargeServerMessageImpl.java,15a335df0161029960cb11255f44671c5216f892
0a229d0786642013a1496627236c992a893b5210,artemis-server/src/test/java/org/apache/activemq/artemis/core/config/impl/FileConfigurationTest.java,2123f85ea967de85520b07ce47ef807c23c8f4d0
0a229d0786642013a1496627236c992a893b5210,artemis-server/src/test/java/org/apache/activemq/artemis/core/config/impl/FileConfigurationTest.java,73bdbad8b44b1da772e870168138f42256970379
0a229d0786642013a1496627236c992a893b5210,artemis-server/src/test/java/org/apache/activemq/artemis/core/config/impl/FileConfigurationTest.java,24e37993478a54c3954687f4b332a33faaed3b58
b4ce3305bfc2b0a6ee88d0083aed5d7d6eaf586f,artemis-jdbc-store/src/main/java/org/apache/activemq/artemis/jdbc/store/file/PostgresSequentialSequentialFileDriver.java,79904aeb64a5e5b7bc9aa8f2060d32327e9092ca
b4ce3305bfc2b0a6ee88d0083aed5d7d6eaf586f,artemis-jdbc-store/src/main/java/org/apache/activemq/artemis/jdbc/store/file/PostgresSequentialSequentialFileDriver.java,118c272c771ac4f2df168d6ef0278c8ade7b700d
bd1162d9b8b3563437dd4fc2dafa0fd4e56cd8df,artemis-protocols/artemis-amqp-protocol/src/main/java/org/apache/activemq/artemis/protocol/amqp/broker/AMQPMessage.java,a851a8f93f30972d252f2bff0bb3d5847cfd7b5f
bd1162d9b8b3563437dd4fc2dafa0fd4e56cd8df,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/amqp/AmqpClientTestSupport.java,69429e4e230960c2bd29e031fc270a4a72dac148
bd1162d9b8b3563437dd4fc2dafa0fd4e56cd8df,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/amqp/AmqpClientTestSupport.java,bad6acb58f8aed7845276aae119d72dbcb6d6b79
7cc890ae6f96964c6b05a3aac2298f691e2567c0,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/ServerSessionImpl.java,5fe88e1c667870a398d85e427d324542399f9dfe
7cc890ae6f96964c6b05a3aac2298f691e2567c0,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/ServerSessionImpl.java,659d23cb28ce4299be5826ed1b6113458c6d0a1a
7cc890ae6f96964c6b05a3aac2298f691e2567c0,tests/integration-tests/src/test/java/org/apache/activemq/artemis/tests/integration/client/CoreClientTest.java,8f532cc25d4179b4014f2136e2861bd73f6b5d61
f155838626827b3bf5ed26fc41fe4e90601879fe,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/PostOfficeImpl.java,177e6820b541e0a71b952eebf503a4d2235910c5
f155838626827b3bf5ed26fc41fe4e90601879fe,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/PostOfficeImpl.java,97612c48d31c6b9f770a904a9e692e3bb42a1138
f155838626827b3bf5ed26fc41fe4e90601879fe,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/PostOfficeImpl.java,bac96047f5752647fb0ebf01bacbcfb36f715e06
f155838626827b3bf5ed26fc41fe4e90601879fe,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/PostOfficeImpl.java,96849a42b756b3ba4f8ab65fff668893c59fc39f
f155838626827b3bf5ed26fc41fe4e90601879fe,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/PostOfficeImpl.java,74d0a1a8182947741a3eedb2e52d51ddcee475d7
f155838626827b3bf5ed26fc41fe4e90601879fe,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/PostOfficeImpl.java,1bf2e41f23193b1cf53cc15163aab18ff88d1d3b
f155838626827b3bf5ed26fc41fe4e90601879fe,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/PostOfficeImpl.java,ec48f9ed00bdd25f9e8727dba42f6645dc552a24
f155838626827b3bf5ed26fc41fe4e90601879fe,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/PostOfficeImpl.java,8ecd255f981e5d806173cf86f6fac9c4c7c25167
f155838626827b3bf5ed26fc41fe4e90601879fe,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/PostOfficeImpl.java,19e1bbeb49ced9a8f7b5be09148ba27b53af3172
f155838626827b3bf5ed26fc41fe4e90601879fe,artemis-server/src/main/java/org/apache/activemq/artemis/core/postoffice/impl/PostOfficeImpl.java,0189f156ec951824e7a0f0ca93f1d7ae28db754c
f155838626827b3bf5ed26fc41fe4e90601879fe,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/ActiveMQServerImpl.java,ec8f06138c3f93c568934a859044125321a2fa47
f155838626827b3bf5ed26fc41fe4e90601879fe,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/ActiveMQServerImpl.java,e53649a6b9052b4b3a8387274b59c1e5585c9500
f155838626827b3bf5ed26fc41fe4e90601879fe,artemis-server/src/main/java/org/apache/activemq/artemis/core/server/impl/ActiveMQServerImpl.java,034adfbf9b0dd217dba6bfdccfdb0488565fc189
